Date,Language,Title,Quote,Reflection Text,Reference
2025-11-08,pt-BR,UMA AVENTURA INDIVIDUAL,"A meditação é algo que sempre pode ser desenvolvido. Não tem limites, nem de largura nem de altura. Ajudada por tal instrução e exemplo que podemos encontrar, é essencialmente uma aventura individual, algo que cada um de nós desenvolve à sua maneira.","Meu crescimento espiritual é com Deus como O concebo. Com Ele encontro meu verdadeiro eu interior. A meditação e a oração diárias fortalecem e renovam minha fonte de bem-estar. Recebo então a abertura para aceitar tudo o que Ele tem a oferecer. Com Deus tenho a certeza de que minha jornada será como Ele quer para mim, e por isso sou grato por ter Deus em minha vida.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 101"
2025-11-09,pt-BR,SAINDO PARA A LUZ DO SOL,"Mas, antes de tudo, queremos a luz do sol; nada pode crescer muito no escuro. A meditação é o nosso passo para o sol.","Às vezes penso que não tenho tempo para oração e meditação, esquecendo que sempre encontrava tempo para beber. É possível arranjar tempo para qualquer coisa que eu queira fazer, se eu quiser muito. Quando começo a rotina de oração e meditação, é uma boa ideia planejar dedicar uma pequena quantidade de tempo a isso. Leio uma página dos livros da nossa Irmandade pela manhã e digo 'Obrigado, Deus' quando vou para a cama à noite. À medida que a oração se torna um hábito, aumentarei o tempo gasto nela, sem nem perceber a incursão que faz no meu dia atarefado. Se tenho dificuldade para orar, apenas repito o Pai Nosso porque ele realmente cobre tudo. Então penso no que posso ser grato e digo uma palavra de agradecimento.","NA OPINIÃO DO BILL, p. 10"
2025-11-10,pt-BR,UM SENTIMENTO DE PERTENCIMENTO,Talvez uma das maiores recompensas da meditação e da oração seja o sentimento de pertencimento que nos advém.,"Isso é o que é — pertencimento! Após uma sessão de meditação, eu sabia que o sentimento que estava experimentando era um sentimento de pertencimento porque eu estava tão relaxado. Eu me sentia mais calmo por dentro, mais disposto a descartar pequenas irritações. Apreciei meu senso de humor. O que também experimento em minha prática diária é o puro prazer de pertencer ao fluxo criativo do mundo de Deus. Que propício para nós que a oração e a meditação estejam escritas em nosso modo de vida de A.A.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 105"
2025-11-11,pt-BR,AUTOACEITAÇÃO,"Sabemos que Deus zela amorosamente por nós. Sabemos que quando nos voltamos para Ele, tudo ficará bem conosco, aqui e no além.","Eu oro pela disposição de lembrar que sou um filho de Deus, uma alma divina em forma humana, e que minha tarefa de vida mais básica e urgente é aceitar, conhecer, amar e nutrir a mim mesmo. Ao me aceitar, estou aceitando a vontade de Deus. Ao me conhecer e amar, estou conhecendo e amando a Deus. Ao me nutrir, estou agindo sob a orientação de Deus.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 105"
2025-11-12,pt-BR,PENSAMENTOS MATINAIS,Pergunte a Ele em sua meditação matinal o que você pode fazer a cada dia pelo homem que ainda está doente.,"Por muitos anos, ponderei sobre a vontade de Deus para mim, acreditando que talvez um grande destino tivesse sido ordenado para minha vida. Afinal, tendo nascido em uma fé específica, não me foi dito desde cedo que eu era 'escolhido'? Finalmente me ocorreu, ao considerar a passagem acima, que a vontade de Deus para mim era simplesmente que eu praticasse o Décimo Segundo Passo diariamente. Além disso, percebi que deveria fazer isso da melhor maneira possível. Logo aprendi que a prática me ajuda a manter minha vida no contexto do dia a dia.","ALCOÓLICOS ANÔNIMOS, p. 164"
2025-11-13,pt-BR,OLHANDO PARA FORA,"Pedimos especialmente a liberdade da vontade própria e temos o cuidado de não fazer pedidos apenas para nós mesmos. Podemos pedir para nós mesmos, no entanto, se outros forem ajudados. Temos o cuidado de nunca orar por nossos próprios fins egoístas.","Como alcoólico ativo, permiti que o egoísmo corresse solto em minha vida. Eu era tão apegado à minha bebida e outros hábitos egoístas que as pessoas e os princípios morais ficavam em segundo plano. Agora, quando oro pelo bem dos outros em vez de meus 'próprios fins egoístas', pratico uma disciplina de desapego de apegos egoístas, cuidando de meus semelhantes e me preparando para o dia em que serei obrigado a me desapegar de todos os apegos terrenos.","ALCOÓLICOS ANÔNIMOS, p. 87"
2025-11-14,pt-BR,INTUIÇÃO E INSPIRAÇÃO,"... pedimos a Deus inspiração, um pensamento intuitivo ou uma decisão. Relaxamos e vamos com calma. Não lutamos.","Invisto meu tempo no que eu realmente amo. O Décimo Primeiro Passo é uma disciplina que permite a mim e ao meu Poder Superior estarmos juntos, lembrando-me que, com a ajuda de Deus, a intuição e a inspiração são possíveis. A prática do Passo traz o amor-próprio. Em uma tentativa consistente de melhorar meu contato consciente com um Poder Superior, sou sutilmente lembrado do meu passado doentio, com seus padrões de pensamento grandioso e falsos sentimentos de onipotência. Quando peço o poder para realizar a vontade de Deus para mim, sou conscientizado da minha impotência. Humildade e um amor-próprio saudável são compatíveis, um resultado direto de trabalhar o Décimo Primeiro Passo.","ALCOÓLICOS ANÔNIMOS, p. 86"
2025-11-15,pt-BR,SUSTENTO VITAL,"Aqueles de nós que passaram a fazer uso regular da oração não passariam sem ela, assim como não recusariam ar, comida ou luz do sol. E pela mesma razão. Quando recusamos ar, luz ou comida, o corpo sofre. E quando nos afastamos da meditação e da oração, igualmente privamos nossas mentes, nossas emoções e nossas intuições de um apoio vitalmente necessário.","O Décimo Primeiro Passo não precisa me sobrecarregar. O contato consciente com Deus pode ser tão simples, e tão profundo, quanto o contato consciente com outro ser humano. Eu posso sorrir. Eu posso ouvir. Eu posso perdoar. Cada encontro com o outro é uma oportunidade para a oração, para reconhecer a presença de Deus dentro de mim.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 97"
2025-11-16,pt-BR,UMA SUSPENSÃO DIÁRIA DA SENTENÇA,"O que realmente temos é uma suspensão diária da sentença, condicionada à manutenção de nossa condição espiritual.","Manter minha condição espiritual é como malhar todos os dias, planejar a maratona, nadar, correr. É manter-se em boa forma espiritualmente, e isso requer oração e meditação. A maneira mais importante para eu melhorar meu contato consciente com um Poder Superior é orar e meditar. Sou tão impotente perante o álcool quanto sou para reverter as ondas do mar; nenhuma força humana teve o poder de superar meu alcoolismo. Agora sou capaz de respirar o ar da alegria, felicidade e sabedoria. Tenho o poder de amar e reagir aos eventos ao meu redor com os olhos de uma fé em coisas que não são imediatamente aparentes. Minha suspensão diária da sentença significa que, não importa quão difíceis ou dolorosas as coisas pareçam hoje, posso recorrer ao poder do programa para me manter liberto da minha doença astuta, desconcertante e poderosa.","ALCOÓLICOS ANÔNIMOS, p. 85"
2025-11-17,pt-BR,SUPERANDO A SOLIDÃO,"Quase sem exceção, os alcoólicos são torturados pela solidão. Mesmo antes de nossa bebida piorar e as pessoas começarem a nos cortar, quase todos nós sofremos o sentimento de que não pertencíamos bem.","As agonias e o vazio que muitas vezes senti por dentro ocorrem com cada vez menos frequência em minha vida hoje. Aprendi a lidar com a solidão. É somente quando estou sozinho e calmo que consigo me comunicar com Deus, pois Ele não pode me alcançar quando estou em turbulência. É bom manter contato com Deus em todos os momentos, mas é absolutamente essencial que, quando tudo parece dar errado, eu mantenha esse contato através da oração e da meditação.","NA OPINIÃO DO BILL, p. 90"
2025-11-18,pt-BR,UMA REDE DE SEGURANÇA,"Ocasionalmente... somos tomados por uma rebelião tão repugnante que simplesmente não vamos orar. Quando essas coisas acontecem, não devemos pensar muito mal de nós mesmos. Devemos simplesmente retomar a oração assim que pudermos, fazendo o que sabemos ser bom para nós.","Às vezes eu grito, bato os pés e viro as costas para o meu Poder Superior. Então minha doença me diz que sou um fracasso, e que se eu ficar com raiva, certamente vou ficar bêbado. Nesses momentos de obstinação, é como se eu tivesse escorregado de um penhasco e estivesse pendurado por uma mão. A passagem acima é minha rede de segurança, pois me incita a tentar um novo comportamento, como ser gentil e paciente comigo mesmo. Ela me assegura que meu Poder Superior esperará até que eu esteja disposto mais uma vez a arriscar me soltar, aterrissar na rede e orar.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 105"
2025-11-19,pt-BR,EU ESTAVA ESCORREGANDO RÁPIDO,"Nós, de A.A., somos pessoas ativas, desfrutando das satisfações de lidar com as realidades da vida... Portanto, não é surpreendente que muitas vezes tendamos a negligenciar a meditação e a oração sérias como algo não realmente necessário.","Eu vinha me afastando do programa há algum tempo, mas foi necessária uma ameaça de morte de uma doença terminal para me trazer de volta, e particularmente para a prática do Décimo Primeiro Passo da nossa abençoada Irmandade. Embora eu tivesse quinze anos de sobriedade e ainda estivesse muito ativo no programa, eu sabia que a qualidade da minha sobriedade havia caído muito. Dezoito meses depois, um check-up revelou um tumor maligno e um prognóstico de morte certa em seis meses. O desespero se instalou quando me inscrevi em um programa de reabilitação, após o qual sofri dois pequenos derrames que revelaram dois grandes tumores cerebrais. À medida que continuei atingindo novos fundos de poço, tive que me perguntar por que isso estava acontecendo comigo. Deus me permitiu reconhecer minha desonestidade e me tornar ensinável novamente. Milagres começaram a acontecer. Mas, principalmente, reaprendi todo o significado do Décimo Primeiro Passo. Minha condição física melhorou drasticamente, mas minha doença é menor em comparação com o que quase perdi completamente.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 96"
2025-11-20,pt-BR,"TUA VONTADE, NÃO A MINHA","... ao fazer pedidos específicos, será bom adicionar a cada um deles esta qualificação. '... se for da Tua vontade.'","Eu peço simplesmente que, ao longo do dia, Deus coloque em mim a melhor compreensão de Sua vontade que eu possa ter para aquele dia, e que me seja dada a graça pela qual eu possa realizá-la. À medida que o dia passa, posso fazer uma pausa ao enfrentar situações que devem ser enfrentadas e decisões que devem ser tomadas, e renovar o simples pedido: 'Seja feita a Tua vontade, não a minha.'","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 102"
2025-11-21,pt-BR,UMA ORAÇÃO CLÁSSICA,"Senhor, fazei de mim um instrumento da vossa paz — para que onde houver ódio, eu leve o amor — para que onde houver ofensa, eu leve o espírito do perdão — para que onde houver discórdia, eu leve a harmonia — para que onde houver erro, eu leve a verdade — para que onde houver dúvida, eu leve a fé — para que onde houver desespero, eu leve a esperança — para que onde houver trevas, eu leve a luz — para que onde houver tristeza, eu leve a alegria. Senhor, concedei que eu procure mais consolar do que ser consolado — compreender, do que ser compreendido — amar, do que ser amado. Pois é esquecendo de si mesmo que se encontra. É perdoando que se é perdoado. É morrendo que se desperta para a Vida Eterna. Amém.","Não importa onde eu esteja no meu crescimento espiritual, a oração de São Francisco me ajuda a melhorar meu contato consciente com o Deus da minha compreensão. Acho que uma das grandes vantagens da minha fé em Deus é que eu não O entendo, ou Ela, ou Isso. Pode ser que meu relacionamento com meu Poder Superior seja tão frutífero que eu não precise entender. Tudo de que tenho certeza é que, se eu trabalhar o Décimo Primeiro Passo regularmente, da melhor forma que puder, continuarei a melhorar meu contato consciente, conhecerei Sua vontade para mim e terei o poder de realizá-la.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 99"
2025-11-22,pt-BR,APENAS DOIS PECADOS,"... existem apenas dois pecados; o primeiro é interferir no crescimento de outro ser humano, e o segundo é interferir no próprio crescimento.","A felicidade é um estado tão elusivo. Com que frequência minhas 'orações' pelos outros envolvem orações 'ocultas' pela minha própria agenda? Com que frequência minha busca pela felicidade é uma pedra no caminho do crescimento de outro, ou mesmo de mim mesmo? Buscar o crescimento através da humildade e da aceitação traz coisas que parecem ser tudo, menos boas, saudáveis e vitais. No entanto, olhando para trás, posso ver que a dor, as lutas e os contratempos contribuíram eventualmente para a serenidade através do crescimento no programa.","ALCOÓLICOS ANÔNIMOS, p. 542 (Terceira Edição)"
